53.38479195,-6.601046124
54.095063,13.374563
35.6996507,139.5184956
24.1986813,55.6769692
38.0333742,-84.5017758
37.95260515,-91.7763609
30.02716175,31.20586149
32.72147705,-117.1643169
-28.073868,153.4168487
56.46958965,84.94677014
51.76164775,-0.248371825
53.33917155,-6.262939103
43.84308065,125.3238807
50.6281,3.1031
45.520881,-122.6806572
46.86087925,-113.9851417
-35.2372172,149.0840659
35.70361,51.351507
55.79069515,49.12192908
41.2563046,-95.97783747
2.92912005,101.7783355
24.15685,120.6800382
40.845476,14.257677
47.432134,9.375552
31.3070951,120.6357399
43.8009949,-116.943487
51.3677833,12.7379544
41.1443525,-81.33982833
47.5727251,-52.73305444
25.0256994,121.5266044
22.34000115,114.1697029
39.8087194,-75.926889
43.560378,1.468857
38.93775105,-77.08948236
39.2087029,-96.5884441
36.1295801,-97.08853715
-22.649611,-50.437522
34.5935472,135.5038278
33.59375255,-101.8995955
35.08663275,-106.6202094
40.0257488,116.2739898
-32.07161405,115.8335009
45.4955911,-73.5775043
50.79805775,-1.098349112
24.4469025,54.3942563
-33.7697359,150.7292595
39.87549675,32.78553506
41.6835948,-0.8843201
64.85853945,-147.8365116
45.3783078,-71.92847002
31.99926655,-81.10530941
56.46255985,84.95565495
61.44964205,23.85877462
51.474264,-0.035412
26.512377,80.232975
-19.869108,-43.966502
39.96014155,116.3597044
48.851243,2.340784
37.7689374,-87.1113859
38.6354613,-90.23203664
39.8720489,32.75395155
32.7748159,-117.0738505
42.2510477,-71.8231517
48.78215115,2.217186659
35.2326064,129.0828055
35.175917,126.908564
39.9586652,116.3097128
35.51935875,129.4292212
53.77114815,-0.368437518
28.5846757,77.16358981
52.45044325,-1.931961341
25.013836,121.540615
55.65067035,37.66607927
53.3859534,-6.2588922
-12.0753786,-77.0415612
56.14597865,-3.91968766
52.4173654,-4.070315004
36.3607717,127.3494167
39.6766541,-104.962203
-34.599878,-58.373059
31.14508135,121.4195085
50.03027885,19.90899497
39.7493161,-105.2228202
54.845815,83.09426231
22.314957,87.310477
34.6893393,133.9222272
51.492698,7.412839
47.07810475,15.4475057
-37.85240845,144.9918226
48.848441,2.343234
51.4276061,-0.1750385
38.88140235,121.522811
68.4359145,17.43506716
37.98089435,23.73401654
33.21208215,-87.53967402
39.25817605,-76.71198839
52.23780765,21.01721746
39.2894478,-76.62630185
33.9014509,35.48193028
23.160013,113.3370203
49.4699765,8.4819024
23.7934342,90.4016744
51.6091578,-3.979344292
-35.02482815,138.5732552
38.885078,-77.1010391
32.06932925,34.84334339
45.462101,9.177139
39.9546285,-75.15349037
40.2075951,-8.425661475
-41.29164665,174.7675554
38.9921309,117.3063314
32.842027,-96.793784
49.928826,11.585852
51.522299,-0.130682
-41.7527641,173.9324003
35.701255,139.764419
53.2254127,-4.141068156
50.580514,8.678025
34.4019766,132.7123195
43.01890185,-76.11918148
47.9946746,7.8472292
46.0662279,11.1163233
35.1915227,-97.4434769
-36.7784754,144.298047
41.387964,2.113302
21.4964412,39.2489498
32.3052404,-106.7429643
37.56394455,126.9475258
43.7743911,-79.50481085
45.4173818,7.747685875
51.56306085,5.043598468
53.10796455,8.855664593
24.4399419,118.0930178
13.74311795,100.532879
52.40151165,13.00988186
50.810666,8.774078
48.84170715,2.344792313
33.88987795,130.7085809
33.50122585,-86.80538672
19.32160475,-99.184905
45.73100425,-122.6339178
47.689402,9.186864
-37.8062142,140.766463
29.7207902,-95.34406271
59.94186255,30.29726066
30.5401222,114.3594147
45.778865,4.867832
62.60434405,29.74223746
37.24244775,127.0802927
42.35284605,-83.064063
-33.883084,151.2021577
32.866276,-117.244759
38.75109295,-9.156203506
-42.9070751,147.3215168
24.78676765,120.9972441
51.24303255,-0.590013825
-32.00574155,115.8928644
48.70814485,2.162610741
3.12267405,101.653561
22.99992775,120.2198378
35.9542493,-83.9307395
32.9862442,-96.75109567
1.3749872,103.8290546
57.0159232,9.975323747
37.21872455,-80.42542519
35.64883905,139.7427707
28.0599999,-82.41383619
-27.47715625,153.02841
10.2829,-84.798143
50.63707245,5.562333323
42.02791015,-93.64464415
43.62230565,3.861896345
38.9538529,-95.26313786
21.2982795,-157.8186923
49.874757,8.656022
63.82015745,20.31466632
39.1318525,-84.51575991
59.348181,18.023583
13.0222347,77.56718325
23.0946565,113.2957647
46.781607,-71.274796
45.478092,9.227276
-33.7774154,151.1181406
47.8495216,13.3419939
40.546699,-3.694376
30.44235995,-84.29747867
50.84206275,4.322919205
48.52307065,7.736952784
45.4497194,9.188708076
49.782953,9.970954
54.33250755,10.18003052
38.9044038,-77.04780341
52.2380139,6.8566761
32.5286412,-92.07244061
45.7297811,4.826581922
41.38803135,2.1108863
-45.86508895,170.5138522
60.18558755,24.8242733
57.6896523,11.9766811
37.5551257,127.0447098
56.45796755,-2.982148314
51.22281,4.410114
45.1626022,5.7135209
51.4499995,-0.961407779
45.42580475,-75.68740118
40.76272475,-111.8396595
57.6985351,11.97124815
50.1716692,8.6279846
33.59914655,130.2235985
52.512519,13.32688
51.96733855,7.599247298
40.7773237,-73.7226313
48.829368,2.381676
42.3889785,-72.5286987
57.16408,-2.1017651
44.4947702,11.3558967
56.3411984,-2.7930938
41.502722,2.104463
25.7173339,-80.27866887
-23.56096405,-46.72770807
50.7369302,-3.536476717
50.8132839,4.381452465
54.98023235,-1.61452627
53.406179,-2.966708186
52.51875095,13.39355165
37.56783525,126.9393781
50.84575885,5.687397077
32.0565957,118.7740883
35.5167538,139.4834225
41.70456775,-86.23822026
50.6697934,4.61543
52.33418005,4.86690055
49.10184375,8.433125596
40.498255,-74.446796
50.733798,7.1022309
41.50138695,-81.60070216
48.84145965,2.34681006
33.45205165,-112.0636789
25.2043573,55.15064515
59.34986645,18.07063213
31.83907195,117.2642075
51.52850795,9.932326043
38.2530945,140.8736593
55.7854,12.52019888
48.1185046,9.8037842
51.98527485,5.663705052
47.993544,7.84595
52.3793131,-1.5604252
53.80387185,-1.55245712
52.45044325,-1.931961341
-31.9740037,115.8208754
55.70229715,37.53179777
29.6328784,-82.3490133
59.9412772,10.720663
38.0353682,-78.5035322
25.01682835,121.5384692
53.3815248,-1.480681425
43.7047927,-72.2925909
22.413656,114.2099405
51.51442905,-0.116588403
43.26336945,-79.91810009
53.527159,-113.5246736
33.7915703,-84.31837262
51.00794735,3.71088105
59.8394451,17.64811697
48.8468997,2.357448653
55.87230815,-4.289225443
60.17103775,24.94915065
40.44415295,-79.96243993
53.21967825,6.562514822
-33.78030875,151.2575774
44.97308605,-93.23708813
34.41399165,-119.8455227
39.94560975,-79.65940096
22.28267345,114.1385492
-37.81354365,144.9717917
38.52247515,-121.7513927
40.0045016,-83.02853385
-27.49741805,153.0131626
33.776033,-84.39884086
-33.88902715,151.1894207
41.11445505,-83.16691718
48.15878785,11.59036741
37.4581284,126.952134
53.4659671,-2.232973772
46.5186594,6.566561505
40.101976,-88.2314378
51.4697988,-0.089330649
39.9920267,116.3067065
43.07996765,-89.4307652
1.2962018,103.7768994
40.7292641,-73.99626827
35.9020448,139.9362201
43.66333345,-79.39769975
42.2942077,-83.71003852
34.068921,118.445245
51.49879595,-0.176922309
44.4947702,11.3558967
39.9492344,-75.19198985
41.25713055,-72.9896696
40.34829285,-74.66308325
34.13710185,-118.1252749
52.17638955,0.143088815
42.3583961,-71.09567788
37.431089,-122.1693009
42.36782045,-71.12666183
51.7575707,-1.254973304
41.7846875,-87.60074672
40.814856,-73.96101624
47.3764534,8.547709315
42.4489498,-76.4746832
37.87631055,-122.2388593
51.52142145,-0.130674409
42.0551164,-87.67581113
35.9990522,-78.9290629
32.87935255,-117.2311005
55.9462364,-3.190622742
47.6543238,-122.3080089
40.00229045,116.3209891
45.50691775,-73.57911626
49.25219815,-123.2314565
35.0234513,135.7798129
37.4102193,-122.0596549
-37.79723905,144.9584474
30.284151,-97.73195598
51.519166,-0.128676466
38.6488148,-90.30654134
1.3484104,103.6829797
41.8268682,-71.40123146
50.86538625,4.679557576
1.3078539,103.7776795
42.35041405,-71.10167087
40.4319722,-86.92389368
51.4584837,-2.609775198
55.68021235,12.57226038
34.0224149,-118.2863441
52.3553655,4.9501644
52.08340265,5.148284942
-37.8774135,145.0449825
52.1606643,4.486069325
29.71679145,-95.40478113
51.922842,4.4874501
47.49685775,8.729818832
55.7039571,13.1902011
42.87500835,-77.00776949
36.369388,127.364025
31.30104395,121.500455
40.00687815,-105.272776
56.1672052,10.20260887
48.71408515,2.213080878
33.6431901,-117.8401649
42.718568,-84.47791571
36.14422155,-86.80274129
34.4139318,135.3031836
51.99882735,4.373960368
47.5612651,7.5752961
52.9385099,-1.171539433
45.4955911,-73.5775043
53.3431615,-6.257707
50.89273635,-1.394642947
31.02768865,121.4322109
22.3386304,114.2620337
31.7918555,35.244723
43.1576983,-77.58829256
51.82206185,5.864576315
33.42165145,-111.9325829
54.77285725,-1.574016029
30.19331415,120.1193082
51.5247272,-0.039310347
37.588223,126.993604
50.7791703,6.067287329
46.9509023,7.43867624
51.4879961,-3.179697474
59.3644838,18.05844468
37.5891545,127.0326718
36.0172898,129.323921
37.99081515,23.73047038
-34.9189226,138.6042367
38.90893925,-77.07457962
41.43744085,2.144423284
42.40629165,-71.1197505
39.86948105,-84.87956905
22.34000115,114.1697029
-36.84847945,174.7717277
51.0288309,13.73605842
32.1119889,34.80459702
52.452513,13.289689
48.2131302,16.36068653
43.5320007,143.6141722
36.991351,-122.060925
51.0784038,-114.1287077
53.566551,9.984534
53.94540365,-1.031388783
22.304572,114.1797629
49.597872,11.004538
51.4486602,5.490399566
41.903738,12.514413
13.92104195,100.7039833
50.86794365,-0.087856128
-33.95828745,18.45997349
52.6273753,-1.120971197
50.733798,7.1022309
32.7767536,35.02414529
41.86898915,-87.64856256
43.47061295,-80.54495797
33.97467365,-117.3368515
54.0088818,-2.787377276
53.305358,-6.220682
43.07900775,141.3377295
35.771213,-78.67392082
63.41653395,10.40668012
41.6655219,-91.5721928
43.30556425,5.378613246
54.58435885,-5.933667877
42.3383668,-71.08793524
44.2262145,-76.49514524
52.6221571,1.2409136
39.74284255,-105.0059328
40.9072198,-73.1091896
-31.3943049,-58.0122554
43.0015201,-78.7870697
42.3663164,-71.25798773
44.63634665,-63.59219964
-26.1888813,28.02479073
39.6810328,-75.7540184
48.9095338,9.1831892
43.71966865,10.40042846
24.79172355,120.9922071
51.44410885,7.260892448
49.992666,8.241572
51.3791442,-2.3252332
49.2767454,-122.9177737
53.27639715,-9.058299607
-34.40505545,150.8783465
55.929035,37.51866808
50.0889154,14.41613721
-33.3578968,151.3783292
38.99203005,-76.9461029
45.5198289,-122.6779796
36.134335,-80.2781152
42.3352916,-71.1703275
41.8092648,-72.2536899
58.403261,15.62361119
40.4478,-3.728587
48.19853965,16.36986168
51.425686,-0.563098
36.10704285,140.100687
55.36782265,10.42820011
-27.5533975,153.0533623
48.46205995,-123.3114198
-38.1438772,144.3609811
40.556836,-105.08274
39.9574,-75.19026706
42.7357483,-73.67296098
43.7201299,10.4078976
60.45596125,22.28600076
65.0592157,25.46632573
-43.5240528,172.5803063
42.801494,-1.65973
-33.441173,-70.640815
40.8206003,-96.70167774
-33.9077457,18.61361668
58.3803693,26.71921337
45.7567197,126.6781272
-22.818429,-47.064785
34.8078655,-87.6791954
30.507886,114.413687
51.4296271,6.78470694
51.53260365,-0.474014018
44.0445359,-123.0717345
51.893435,-8.4920353
31.28473925,121.4969491
41.17833515,-8.596253892
24.717254,46.6194247
43.66333345,-79.39769975
35.22696,126.8413675
28.5444176,77.1893001
29.94121955,-90.12010089
38.94429415,-92.32647881
49.8091536,-97.13304179
30.40550035,-91.18620474
34.2474949,108.9789875
55.86189435,-4.241866221
32.2890655,-106.7623818
52.7627822,-1.239681923
45.499038,-122.6856953
44.47731115,-73.20196539
-22.9542,-43.175493
25.1295897,55.4167371
33.9928298,-81.02682712
51.87703035,0.950078859
26.306111,50.151944
61.49412325,23.77920678
52.382964,9.719602
19.133423,72.913257
31.2631254,34.80225094
48.220378,16.351527
52.13441935,-106.6277768
52.0380023,8.492379533
43.7206078,10.4026444
-41.30005925,174.7765824
39.481059,-0.341088
40.62984145,22.9588935
33.1936183,-87.5287546
22.3874201,114.2082222
45.57022705,-122.6370935
13.7661878,100.5340769
51.29495725,1.067406728
62.22902785,25.74003691
51.5217668,-0.130190717
37.5308282,122.0551711
41.634709,-85.0052376
40.6068028,-75.3782488
45.062492,7.662224
45.518368,9.213463
45.506837,9.267296
64.137274,-21.94561454
42.255952,-71.835665
39.51510135,-0.424512333
-37.8087465,144.9638875
31.2284923,121.4021139
39.96976785,116.3070917
35.62786925,140.1034657
42.947615,-78.821661
63.82015745,20.31466632
